assemblea,codice,status,elettori,votanti,perc_votanti,aggiornamento,sezioni_perv,sezioni,coll_uni_perv,coll_uni,sezioni_coll_uni_perv,sk_bianche,sk_nulle,sk_contestate,livello,fine_riparto
scrutiniCI,2230000000,ESERCIZIO,186910,139825,"74,80",Dato aggiornato al 05/03/2018 - 15:45,295,295,,,295,1599,5965,27,U,
scrutiniCI,2240000000,ESERCIZIO,184620,136383,"73,87",Dato aggiornato al 05/03/2018 - 15:45,292,292,,,292,1622,4980,10,U,
scrutiniCI,3110000000,ESERCIZIO,238224,186063,"78,10",Dato aggiornato al 05/03/2018 - 15:45,262,262,,,262,1919,4868,14,U,
scrutiniCI,3120000000,ESERCIZIO,194103,152203,"78,41",Dato aggiornato al 05/03/2018 - 15:45,225,225,,,225,1645,3608,21,U,
scrutiniCI,3130000000,ESERCIZIO,230391,180375,"78,29",Dato aggiornato al 05/03/2018 - 16:16,243,243,,,243,1994,4907,6,U,
scrutiniCI,3210000000,ESERCIZIO,214204,164196,"76,65",Dato aggiornato al 05/03/2018 - 15:45,245,245,,,245,1818,4473,3,U,
scrutiniCI,3220000000,ESERCIZIO,182858,139930,"76,52",Dato aggiornato al 05/03/2018 - 15:45,217,217,,,217,1477,3701,50,U,
scrutiniCI,3230000000,ESERCIZIO,166207,173362,"104,30",Dato aggiornato al 05/03/2018 - 15:45,209,209,,,209,1251,2958,14,U,
scrutiniCI,3240000000,ESERCIZIO,205603,158648,"77,16",Dato aggiornato al 05/03/2018 - 15:45,243,243,,,243,1542,3783,37,U,
scrutiniCI,3310000000,ESERCIZIO,168099,133424,"79,37",Dato aggiornato al 05/03/2018 - 15:45,221,221,,,221,1260,3166,20,U,
scrutiniCI,3320000000,ESERCIZIO,163907,127509,"77,79",Dato aggiornato al 05/03/2018 - 15:45,225,225,,,225,1183,2721,28,U,
scrutiniCI,3330000000,ESERCIZIO,173828,140933,"81,07",Dato aggiornato al 05/03/2018 - 15:45,232,232,,,232,1194,2641,38,U,
scrutiniCI,3340000000,ESERCIZIO,172932,138098,"79,85",Dato aggiornato al 05/03/2018 - 15:45,226,226,,,226,1057,2791,12,U,
scrutiniCI,3350000000,ESERCIZIO,181746,138327,"76,11",Dato aggiornato al 05/03/2018 - 15:45,235,235,,,235,1415,3418,41,U,
scrutiniCI,3410000000,ESERCIZIO,223492,172961,"77,39",Dato aggiornato al 05/03/2018 - 15:45,238,238,,,238,2048,5065,39,U,
scrutiniCI,3420000000,ESERCIZIO,222521,170633,"76,68",Dato aggiornato al 05/03/2018 - 15:45,255,255,,,255,1908,4752,140,U,
scrutiniCI,3430000000,ESERCIZIO,225081,170631,"75,80",Dato aggiornato al 05/03/2018 - 15:45,271,271,,,271,1791,4473,46,U,
scrutiniCI,4110000000,ESERCIZIO,201442,148183,"73,56",Dato aggiornato al 05/03/2018 - 15:45,259,259,,,259,2011,4763,27,U,
scrutiniCI,4120000000,ESERCIZIO,243724,187108,"76,77",Dato aggiornato al 05/03/2018 - 15:45,275,275,,,275,2404,5651,19,U,
scrutiniCI,4130000000,ESERCIZIO,241809,184743,"76,40",Dato aggiornato al 05/03/2018 - 16:04,276,276,,,276,2160,5170,22,U,
scrutiniCI,4210000000,ESERCIZIO,189764,143363,"75,54",Dato aggiornato al 05/03/2018 - 15:45,279,279,,,279,2707,5599,4,U,
scrutiniCI,4220000000,ESERCIZIO,236049,178084,"75,44",Dato aggiornato al 05/03/2018 - 15:45,259,259,,,259,2223,5571,122,U,
scrutiniCI,4230000000,ESERCIZIO,184641,143322,"77,62",Dato aggiornato al 05/03/2018 - 15:59,212,212,,,212,1965,4578,7,U,
scrutiniCI,4240000000,ESERCIZIO,171672,135947,"79,18",Dato aggiornato al 05/03/2018 - 15:45,199,199,,,199,2092,4498,38,U,
scrutiniCI,4250000000,ESERCIZIO,177607,139313,"78,43",Dato aggiornato al 05/03/2018 - 15:45,224,224,,,224,2203,4794,8,U,
scrutiniCI,5110000000,ESERCIZIO,201500,159102,"78,95",Dato aggiornato al 05/03/2018 - 15:45,272,272,,,272,1878,4181,9,U,
scrutiniCI,5120000000,ESERCIZIO,210900,167055,"79,21",Dato aggiornato al 05/03/2018 - 15:45,313,313,,,313,3049,5940,37,U,
scrutiniCI,5130000000,ESERCIZIO,197281,154488,"78,30",Dato aggiornato al 05/03/2018 - 15:45,226,226,,,226,2277,4342,36,U,
scrutiniCI,5140000000,ESERCIZIO,189242,153702,"81,21",Dato aggiornato al 05/03/2018 - 15:45,204,204,,,204,2375,4529,6,U,
scrutiniCI,5210000000,ESERCIZIO,228419,183497,"80,33",Dato aggiornato al 05/03/2018 - 15:45,258,258,,,258,2204,4969,28,U,
scrutiniCI,5220000000,ESERCIZIO,234969,188408,"80,18",Dato aggiornato al 05/03/2018 - 15:45,308,308,,,308,3173,6365,9,U,
scrutiniCI,5230000000,ESERCIZIO,177797,141257,"79,44",Dato aggiornato al 05/03/2018 - 15:45,189,189,,,189,1946,4420,9,U,
scrutiniCI,5240000000,ESERCIZIO,196900,158410,"80,45",Dato aggiornato al 05/03/2018 - 15:45,226,226,,,226,2483,5126,11,U,
scrutiniCI,6110000000,ESERCIZIO,197051,142909,"72,52",Dato aggiornato al 05/03/2018 - 15:45,270,270,,,270,2181,5145,11,U,
scrutiniCI,6120000000,ESERCIZIO,220946,165686,"74,98",Dato aggiornato al 05/03/2018 - 15:45,334,334,,,334,2363,5551,7,U,
scrutiniCI,6130000000,ESERCIZIO,227292,174504,"76,77",Dato aggiornato al 05/03/2018 - 15:45,287,287,,,287,2234,5385,42,U,
scrutiniCI,6210000000,ESERCIZIO,210990,164190,"77,81",Dato aggiornato al 05/03/2018 - 15:45,298,298,,,298,2136,4896,10,U,
scrutiniCI,6220000000,ESERCIZIO,192542,146882,"76,28",Dato aggiornato al 05/03/2018 - 15:45,268,268,,,268,2335,4439,0,U,
scrutiniCI,6230000000,ESERCIZIO,200758,151322,"75,37",Dato aggiornato al 05/03/2018 - 15:45,244,244,,,244,1829,3639,1,U,
scrutiniCI,7110000000,ESERCIZIO,216548,160729,"74,22",Dato aggiornato al 05/03/2018 - 15:45,282,282,,,282,1253,4038,40,U,
scrutiniCI,7120000000,ESERCIZIO,195825,152442,"77,84",Dato aggiornato al 05/03/2018 - 15:45,246,246,,,246,1440,4019,79,U,
scrutiniCI,7130000000,ESERCIZIO,200941,156602,"77,93",Dato aggiornato al 05/03/2018 - 15:45,241,241,,,241,1503,4329,13,U,
scrutiniCI,7140000000,ESERCIZIO,152014,123274,"81,09",Dato aggiornato al 05/03/2018 - 15:45,182,182,,,182,1057,3105,2,U,
scrutiniCI,7210000000,ESERCIZIO,151877,120155,"79,11",Dato aggiornato al 05/03/2018 - 15:45,185,185,,,185,1237,3335,18,U,
scrutiniCI,7220000000,ESERCIZIO,192807,151138,"78,38",Dato aggiornato al 05/03/2018 - 15:45,251,251,,,251,1626,4262,20,U,
scrutiniCI,7230000000,ESERCIZIO,164146,121704,"74,14",Dato aggiornato al 05/03/2018 - 15:45,243,243,,,243,1467,4220,0,U,
scrutiniCI,7240000000,ESERCIZIO,211568,167126,"78,99",Dato aggiornato al 05/03/2018 - 15:45,253,253,,,253,1443,4029,8,U,
scrutiniCI,8110000000,ESERCIZIO,220910,173869,"78,70",Dato aggiornato al 05/03/2018 - 15:45,279,279,,,279,1465,4226,11,U,
scrutiniCI,8120000000,ESERCIZIO,240582,197957,"82,28",Dato aggiornato al 05/03/2018 - 15:45,288,288,,,288,1764,5293,15,U,
scrutiniCI,8130000000,ESERCIZIO,251063,201349,"80,19",Dato aggiornato al 05/03/2018 - 15:45,317,317,,,317,2122,5620,7,U,
scrutiniCI,8210000000,ESERCIZIO,199507,158030,"79,21",Dato aggiornato al 05/03/2018 - 15:45,262,262,,,262,1510,4512,27,U,
scrutiniCI,8220000000,ESERCIZIO,230572,187439,"81,29",Dato aggiornato al 05/03/2018 - 15:45,287,287,,,287,1902,5016,4,U,
scrutiniCI,8230000000,ESERCIZIO,222362,178752,"80,38",Dato aggiornato al 05/03/2018 - 15:45,283,283,,,283,1845,4838,26,U,
scrutiniCI,8310000000,ESERCIZIO,190553,145803,"76,51",Dato aggiornato al 05/03/2018 - 15:45,279,279,,,279,1696,4334,2,U,
scrutiniCI,8320000000,ESERCIZIO,165477,132227,"79,90",Dato aggiornato al 05/03/2018 - 15:45,203,203,,,203,1273,3326,0,U,
scrutiniCI,8330000000,ESERCIZIO,190696,145901,"76,50",Dato aggiornato al 05/03/2018 - 15:45,268,268,,,268,1071,3140,14,U,
scrutiniCI,8340000000,ESERCIZIO,160932,125785,"78,16",Dato aggiornato al 05/03/2018 - 15:45,192,192,,,192,1221,3061,2,U,
scrutiniCI,8350000000,ESERCIZIO,169061,134125,"79,33",Dato aggiornato al 05/03/2018 - 15:45,198,198,,,198,1064,2812,14,U,
scrutiniCI,9110000000,ESERCIZIO,174576,122693,"70,28",Dato aggiornato al 05/03/2018 - 15:45,260,260,,,260,1052,3445,40,U,
scrutiniCI,9120000000,ESERCIZIO,158588,119370,"75,27",Dato aggiornato al 05/03/2018 - 15:45,236,236,,,236,1469,4927,22,U,
scrutiniCI,9130000000,ESERCIZIO,217779,166058,"76,25",Dato aggiornato al 05/03/2018 - 15:45,288,288,,,288,1715,5680,40,U,
scrutiniCI,9140000000,ESERCIZIO,179354,134713,"75,11",Dato aggiornato al 05/03/2018 - 15:46,297,297,,,297,1577,5415,39,U,
scrutiniCI,9150000000,ESERCIZIO,220106,171139,"77,75",Dato aggiornato al 05/03/2018 - 15:45,288,288,,,288,1699,5189,42,U,
scrutiniCI,0110000000,ESERCIZIO,212971,149208,"70,06",Dato aggiornato al 05/03/2018 - 15:45,322,322,,,322,1373,4308,12,U,
scrutiniCI,0120000000,ESERCIZIO,200481,149240,"74,44",Dato aggiornato al 05/03/2018 - 15:45,277,277,,,277,1662,5146,19,U,
scrutiniCI,0130000000,ESERCIZIO,191862,133201,"69,42",Dato aggiornato al 05/03/2018 - 15:45,285,285,,,285,1124,3557,17,U,
scrutiniCI,0210000000,ESERCIZIO,196580,137487,"69,93",Dato aggiornato al 05/03/2018 - 15:45,281,281,,,281,1004,3117,10,U,
scrutiniCI,0220000000,ESERCIZIO,229821,169443,"73,72",Dato aggiornato al 05/03/2018 - 15:45,331,331,,,331,1394,4313,18,U,
scrutiniCI,0230000000,ESERCIZIO,197785,146487,"74,06",Dato aggiornato al 05/03/2018 - 15:45,293,293,,,293,1305,3935,22,U,
scrutiniCI,1110000000,ESERCIZIO,210468,168040,"79,84",Dato aggiornato al 05/03/2018 - 15:45,280,280,,,280,1488,4356,1,U,
scrutiniCI,1120000000,ESERCIZIO,219475,173335,"78,97",Dato aggiornato al 05/03/2018 - 15:45,302,302,,,302,1340,3990,7,U,
scrutiniCI,1130000000,ESERCIZIO,222369,171910,"77,30",Dato aggiornato al 05/03/2018 - 15:45,288,288,,,288,1315,3722,12,U,
scrutiniCI,1140000000,ESERCIZIO,192552,151983,"78,93",Dato aggiornato al 05/03/2018 - 15:45,242,242,,,242,1191,3730,20,U,
scrutiniCI,1210000000,ESERCIZIO,217164,169739,"78,16",Dato aggiornato al 05/03/2018 - 15:45,330,330,,,330,1780,5136,3,U,
scrutiniCI,1220000000,ESERCIZIO,155157,123760,"79,76",Dato aggiornato al 05/03/2018 - 15:45,194,194,,,194,1412,3322,22,U,
scrutiniCI,1230000000,ESERCIZIO,203469,162009,"79,62",Dato aggiornato al 05/03/2018 - 15:45,275,275,,,275,1640,4261,35,U,
scrutiniCI,1240000000,ESERCIZIO,215537,170342,"79,03",Dato aggiornato al 05/03/2018 - 15:45,301,301,,,301,1916,4908,9,U,
scrutiniCI,1310000000,ESERCIZIO,179375,142797,"79,60",Dato aggiornato al 05/03/2018 - 15:45,226,226,,,226,1328,3798,14,U,
scrutiniCI,1320000000,ESERCIZIO,183807,149079,"81,10",Dato aggiornato al 05/03/2018 - 15:45,221,221,,,221,1420,4343,24,U,
scrutiniCI,1330000000,ESERCIZIO,198379,150603,"75,91",Dato aggiornato al 05/03/2018 - 15:45,316,316,,,316,1201,3612,3,U,
scrutiniCI,1340000000,ESERCIZIO,198596,155372,"78,23",Dato aggiornato al 05/03/2018 - 15:45,286,286,,,286,1411,4081,37,U,
scrutiniCI,1410000000,ESERCIZIO,225768,179151,"79,35",Dato aggiornato al 05/03/2018 - 15:45,271,271,,,271,2041,5657,6,U,
scrutiniCI,1420000000,ESERCIZIO,172726,130218,"75,38",Dato aggiornato al 05/03/2018 - 15:45,249,249,,,249,1015,2891,14,U,
scrutiniCI,1430000000,ESERCIZIO,158328,118755,"75,00",Dato aggiornato al 05/03/2018 - 15:45,221,221,,,221,1180,3324,0,U,
scrutiniCI,1440000000,ESERCIZIO,211364,159986,"75,69",Dato aggiornato al 05/03/2018 - 15:45,303,303,,,303,1821,4678,2,U,
scrutiniCI,1450000000,ESERCIZIO,162355,-,-,Dato aggiornato al 05/03/2018 - 15:45,198,205,,,-,-,-,-,U,
scrutiniCI,2110000000,ESERCIZIO,201546,156468,"77,63",Dato aggiornato al 05/03/2018 - 15:45,267,267,,,267,1411,4810,35,U,
scrutiniCI,2120000000,ESERCIZIO,197715,151361,"76,55",Dato aggiornato al 05/03/ - 15:45,274,274,,,274,1485,4972,5,U,
scrutiniCI,2130000000,ESERCIZIO,222173,162473,"73,12",Dato aggiornato al 05/03/2018 - 15:45,369,369,,,369,1411,4943,40,U,
scrutiniCI,2140000000,ESERCIZIO,228274,170466,"74,67",Dato aggiornato al 05/03/2018 - 15:45,338,338,,,338,1556,4997,7,U,
scrutiniCI,2210000000,ESERCIZIO,200013,156144,"78,06",Dato aggiornato al 05/03/2018 - 15:45,237,237,,,237,1414,4369,4,U,
scrutiniCI,2220000000,ESERCIZIO,193558,153741,"79,42",Dato aggiornato al 05/03/2018 - 15:45,265,265,,,265,1725,4727,17,U,
scrutiniCI,2230000000,ESERCIZIO,213183,163469,"76,68",Dato aggiornato al 05/03/2018 - 15:45,294,294,,,294,1331,4297,43,U,
scrutiniCI,2310000000,ESERCIZIO,177968,139584,"78,43",Dato aggiornato al 05/03/2018 - 15:45,239,239,,,239,1135,3767,31,U,
scrutiniCI,2320000000,ESERCIZIO,172159,135418,"78,65",Dato aggiornato al 05/03/2018 - 15:45,222,222,,,222,1104,3765,31,U,
scrutiniCI,2330000000,ESERCIZIO,202149,162176,"80,22",Dato aggiornato al 05/03/2018 - 15:45,251,251,,,251,1466,4887,14,U,
scrutiniCI,2340000000,ESERCIZIO,203442,163686,"80,45",Dato aggiornato al 05/03/2018 - 15:45,260,260,,,260,1570,4998,3,U,
scrutiniCI,2410000000,ESERCIZIO,210152,165343,"78,67",Dato aggiornato al 05/03/2018 - 15:45,297,297,,,297,2093,5374,9,U,
scrutiniCI,2420000000,ESERCIZIO,194713,152867,"78,50",Dato aggiornato al 05/03/2018 - 15:45,293,293,,,293,1884,5103,6,U,
scrutiniCI,2430000000,ESERCIZIO,224086,-,-,Dato aggiornato al 05/03/2018 - 15:45,347,348,,,-,-,-,-,U,
scrutiniCI,3110000000,ESERCIZIO,213871,168351,"78,71",Dato aggiornato al 05/03/2018 - 15:45,279,279,,,279,1615,4431,12,U,
scrutiniCI,3120000000,ESERCIZIO,231030,183271,"79,32",Dato aggiornato al 05/03/2018 - 15:45,353,353,,,353,2058,5435,20,U,
scrutiniCI,3130000000,ESERCIZIO,227412,174356,"76,66",Dato aggiornato al 05/03/2018 - 15:45,373,373,,,373,1666,4752,49,U,
scrutiniCI,4110000000,ESERCIZIO,192261,148065,"77,01",Dato aggiornato al 05/03/2018 - 15:45,253,253,,,253,1938,4226,23,U,
scrutiniCI,4120000000,ESERCIZIO,208541,159683,"76,57",Dato aggiornato al 05/03/2018 - 15:45,246,246,,,246,2135,4630,18,U,
scrutiniCI,4130000000,ESERCIZIO,200481,155408,"77,51",Dato aggiornato al 05/03/2018 - 15:45,270,270,,,270,2059,4579,22,U,
scrutiniCI,4210000000,ESERCIZIO,199570,152599,"76,46",Dato aggiornato al 05/03/2018 - 15:45,272,272,,,272,1650,3785,7,U,
scrutiniCI,4220000000,ESERCIZIO,203626,157376,"77,28",Dato aggiornato al 05/03/2018 - 15:45,265,265,,,265,1803,4308,16,U,
scrutiniCI,4230000000,ESERCIZIO,179600,141988,"79,05",Dato aggiornato al 05/03/2018 - 15:45,268,268,,,268,1400,3544,24,U,
scrutiniCI,5110000000,ESERCIZIO,159814,-,-,Dato aggiornato al 05/03/2018 - 16:01,214,218,,,-,-,-,-,U,
scrutiniCI,5120000000,ESERCIZIO,168908,-,-,Dato aggiornato al 05/03/2018 - 16:15,197,201,,,-,-,-,-,U,
scrutiniCI,5130000000,ESERCIZIO,229078,-,-,Dato aggiornato al 05/03/2018 - 16:07,279,281,,,-,-,-,-,U,
scrutiniCI,5140000000,ESERCIZIO,215427,-,-,Dato aggiornato al 05/03/2018 - 15:55,252,254,,,-,-,-,-,U,
scrutiniCI,5150000000,ESERCIZIO,232274,-,-,Dato aggiornato al 05/03/2018 - 16:02,281,284,,,-,-,-,-,U,
scrutiniCI,5210000000,ESERCIZIO,170902,-,-,Dato aggiornato al 05/03/2018 - 15:51,228,230,,,-,-,-,-,U,
scrutiniCI,5220000000,ESERCIZIO,208262,-,-,Dato aggiornato al 05/03/2018 - 16:01,272,277,,,-,-,-,-,U,
scrutiniCI,5230000000,ESERCIZIO,248924,-,-,Dato aggiornato al 05/03/2018 - 15:56,258,263,,,-,-,-,-,U,
scrutiniCI,5240000000,ESERCIZIO,192983,-,-,Dato aggiornato al 05/03/2018 - 15:45,251,257,,,-,-,-,-,U,
scrutiniCI,5250000000,ESERCIZIO,170706,119556,"70,03",Dato aggiornato al 05/03/2018 - 15:45,221,221,,,221,1183,3402,48,U,
scrutiniCI,5310000000,ESERCIZIO,222437,-,-,Dato aggiornato al 05/03/2018 - 15:56,255,257,,,-,-,-,-,U,
scrutiniCI,5320000000,ESERCIZIO,212026,-,-,Dato aggiornato al 05/03/2018 - 16:26,248,259,,,-,-,-,-,U,
scrutiniCI,5330000000,ESERCIZIO,231538,-,-,Dato aggiornato al 05/03/2018 - 15:45,174,235,,,-,-,-,-,U,
scrutiniCI,5340000000,ESERCIZIO,226923,-,-,Dato aggiornato al 05/03/2018 - 16:21,194,236,,,-,-,-,-,U,
scrutiniCI,6110000000,ESERCIZIO,222392,169817,"76,35",Dato aggiornato al 05/03/2018 - 15:45,269,269,,,269,2879,5829,183,U,
scrutiniCI,6120000000,ESERCIZIO,231798,-,-,Dato aggiornato al 05/03/2018 - 15:45,216,243,,,-,-,-,-,U,
scrutiniCI,6130000000,ESERCIZIO,208461,-,-,Dato aggiornato al 05/03/2018 - 16:24,275,296,,,-,-,-,-,U,
scrutiniCI,6210000000,ESERCIZIO,204593,153563,"75,05",Dato aggiornato al 05/03/2018 - 15:45,239,239,,,239,3787,7150,1,U,
scrutiniCI,6220000000,ESERCIZIO,191038,-,-,Dato aggiornato al 05/03/2018 - 16:23,240,257,,,-,-,-,-,U,
scrutiniCI,6230000000,ESERCIZIO,204654,145832,"71,25",Dato aggiornato al 05/03/2018 - 15:45,238,238,,,238,3171,6139,8,U,
scrutiniCI,6240000000,ESERCIZIO,239838,177698,"74,09",Dato aggiornato al 05/03/2018 - 15:45,270,270,,,270,2658,6231,74,U,
scrutiniCI,7110000000,ESERCIZIO,221440,167183,"75,49",Dato aggiornato al 05/03/2018 - 15:45,331,331,,,331,1633,4877,1,U,
scrutiniCI,7120000000,ESERCIZIO,183782,138006,"75,09",Dato aggiornato al 05/03/2018 - 15:45,269,269,,,269,1674,4656,39,U,
scrutiniCI,7130000000,ESERCIZIO,199540,149824,"75,08",Dato aggiornato al 05/03/2018 - 15:45,318,318,,,318,2056,5656,7,U,
scrutiniCI,7210000000,ESERCIZIO,197966,147985,"74,75",Dato aggiornato al 05/03/2018 - 15:45,348,348,,,348,1572,5130,22,U,
scrutiniCI,7220000000,ESERCIZIO,242435,183535,"75,70",Dato aggiornato al 05/03/2018 - 15:45,373,373,,,373,2292,5941,16,U,
scrutiniCI,8110000000,ESERCIZIO,121234,84793,"69,94",Dato aggiornato al 05/03/2018 - 15:45,210,210,,,210,1733,4038,25,U,
scrutiniCI,8120000000,ESERCIZIO,132874,97214,"73,16",Dato aggiornato al 05/03/2018 - 15:45,184,184,,,184,1516,3614,1,U,
scrutiniCI,9110000000,ESERCIZIO,236861,155060,"65,46",Dato aggiornato al 05/03/2018 - 15:45,268,268,,,268,838,3440,1,U,
scrutiniCI,9120000000,ESERCIZIO,219678,153528,"69,88",Dato aggiornato al 05/03/2018 - 15:45,251,251,,,251,962,3369,11,U,
scrutiniCI,9130000000,ESERCIZIO,229048,151664,"66,21",Dato aggiornato al 05/03/2018 - 15:45,274,274,,,274,988,3380,0,U,
scrutiniCI,9140000000,ESERCIZIO,232734,149975,"64,44",Dato aggiornato al 05/03/2018 - 15:45,262,262,,,262,921,3769,15,U,
scrutiniCI,9210000000,ESERCIZIO,186095,120933,"64,98",Dato aggiornato al 05/03/2018 - 15:45,223,223,,,223,511,2729,17,U,
scrutiniCI,9220000000,ESERCIZIO,196461,112844,"57,43",Dato aggiornato al 05/03/2018 - 15:45,220,220,,,220,624,2491,9,U,
scrutiniCI,9230000000,ESERCIZIO,187569,108471,"57,82",Dato aggiornato al 05/03/2018 - 15:45,236,236,,,236,456,2501,25,U,
scrutiniCI,9240000000,ESERCIZIO,176625,109676,"62,09",Dato aggiornato al 05/03/2018 - 15:45,205,205,,,205,529,2304,3,U,
scrutiniCI,9310000000,ESERCIZIO,175987,128175,"72,83",Dato aggiornato al 05/03/2018 - 15:45,222,222,,,222,1606,4051,3,U,
scrutiniCI,9320000000,ESERCIZIO,166924,115837,"69,39",Dato aggiornato al 05/03/2018 - 15:45,222,222,,,222,781,2556,9,U,
scrutiniCI,9330000000,ESERCIZIO,199085,128745,"64,66",Dato aggiornato al 05/03/2018 - 15:45,280,280,,,280,918,3491,13,U,
scrutiniCI,9340000000,ESERCIZIO,193936,133885,"69,03",Dato aggiornato al 05/03/2018 - 15:45,231,231,,,231,1698,4392,0,U,
scrutiniCI,0110000000,ESERCIZIO,191786,-,-,Dato aggiornato al 05/03/2018 - 16:10,279,285,,,-,-,-,-,U,
scrutiniCI,0120000000,ESERCIZIO,192134,135807,"70,68",Dato aggiornato al 05/03/2018 - 15:45,298,298,,,298,2958,6133,1,U,
scrutiniCI,0130000000,ESERCIZIO,198945,147402,"74,09",Dato aggiornato al 05/03/2018 - 15:45,280,280,,,280,2104,5563,11,U,
scrutiniCI,0210000000,ESERCIZIO,243869,171885,"70,48",Dato aggiornato al 05/03/2018 - 15:45,303,303,,,303,2326,5856,22,U,
scrutiniCI,0220000000,ESERCIZIO,223612,156807,"70,12",Dato aggiornato al 05/03/2018 - 15:45,333,333,,,333,3141,7372,0,U,
scrutiniCI,0230000000,ESERCIZIO,247277,169008,"68,34",Dato aggiornato al 05/03/2018 - 15:45,293,293,,,293,1906,5228,2,U,
scrutiniCI,0310000000,ESERCIZIO,228701,164748,"72,03",Dato aggiornato al 05/03/2018 - 15:45,269,269,,,269,2015,5792,30,U,
scrutiniCI,0320000000,ESERCIZIO,235773,171604,"72,78",Dato aggiornato al 05/03/2018 - 15:45,311,311,,,311,2191,5997,16,U,
scrutiniCI,0330000000,ESERCIZIO,198111,142636,"71,99",Dato aggiornato al 05/03/2018 - 15:45,240,240,,,240,2237,5341,0,U,
scrutiniCI,0340000000,ESERCIZIO,197876,137622,"69,54",Dato aggiornato al 05/03/2018 - 15:45,320,320,,,320,3189,6690,18,U,
scrutiniCI,1110000000,ESERCIZIO,179414,123277,"68,71",Dato aggiornato al 05/03/2018 - 15:45,232,232,,,232,664,3233,38,U,
scrutiniCI,1120000000,ESERCIZIO,247798,172150,"69,47",Dato aggiornato al 05/03/2018 - 15:45,309,309,,,309,1111,4679,9,U,
scrutiniCI,1130000000,ESERCIZIO,190165,128443,"67,54",Dato aggiornato al 05/03/2018 - 15:45,222,222,,,222,1155,4169,1,U,
scrutiniCI,1140000000,ESERCIZIO,212628,154266,"72,55",Dato aggiornato al 05/03/2018 - 15:45,247,247,,,247,1293,4543,52,U,
scrutiniCI,1210000000,ESERCIZIO,213948,150111,"70,16",Dato aggiornato al 05/03/2018 - 15:45,255,255,,,255,1889,5414,2,U,
scrutiniCI,1220000000,ESERCIZIO,217971,154132,"70,71",Dato aggiornato al 05/03/2018 - 15:45,275,275,,,275,2379,5704,1,U,
scrutiniCI,1230000000,ESERCIZIO,220835,153559,"69,53",Dato aggiornato al 05/03/2018 - 15:45,289,289,,,289,2504,5752,4,U,
scrutiniCI,1240000000,ESERCIZIO,191520,130929,"68,36",Dato aggiornato al 05/03/2018 - 15:45,227,227,,,227,1836,5093,1,U,
scrutiniCI,1310000000,ESERCIZIO,243467,175316,"72,00",Dato aggiornato al 05/03/2018 - 15:45,282,282,,,282,1891,5433,21,U,
scrutiniCI,1320000000,ESERCIZIO,200344,130779,"65,27",Dato aggiornato al 05/03/2018 - 15:45,232,232,,,232,1112,3568,27,U,
scrutiniCI,1330000000,ESERCIZIO,220143,154883,"70,35",Dato aggiornato al 05/03/2018 - 15:45,249,249,,,249,1825,5298,8,U,
scrutiniCI,1340000000,ESERCIZIO,183485,126030,"68,68",Dato aggiornato al 05/03/2018 - 15:45,218,218,,,218,1576,4368,8,U,
scrutiniCI,1410000000,ESERCIZIO,223455,155094,"69,40",Dato aggiornato al 05/03/2018 - 15:45,296,296,,,296,1405,4725,31,U,
scrutiniCI,1420000000,ESERCIZIO,158112,106322,"67,24",Dato aggiornato al 05/03/2018 - 15:45,231,231,,,231,1189,3700,39,U,
scrutiniCI,1430000000,ESERCIZIO,180490,118569,"65,69",Dato aggiornato al 05/03/2018 - 15:45,226,226,,,226,1080,3294,15,U,
scrutiniCI,1440000000,ESERCIZIO,184387,123768,"67,12",Dato aggiornato al 05/03/2018 - 15:45,236,236,,,236,1021,4236,2,U,
scrutiniCI,2110000000,ESERCIZIO,211501,152087,"71,90",Dato aggiornato al 05/03/2018 - 15:45,311,311,,,311,3181,7778,37,U,
scrutiniCI,2120000000,ESERCIZIO,251267,177000,"70,44",Dato aggiornato al 05/03/2018 - 15:30,370,370,,,370,2488,7542,11,U,
scrutiniCI,3110000000,ESERCIZIO,194722,127665,"65,56",Dato aggiornato al 05/03/2018 - 15:45,297,297,,,297,2661,6342,3,U,
scrutiniCI,3120000000,ESERCIZIO,177377,109489,"61,72",Dato aggiornato al 05/03/2018 - 15:45,284,284,,,284,2012,4422,2,U,
scrutiniCI,3130000000,ESERCIZIO,196734,137104,"69,69",Dato aggiornato al 05/03/2018 - 16:26,293,293,,,293,1957,5887,7,U,
scrutiniCI,3140000000,ESERCIZIO,177318,108519,"61,20",Dato aggiornato al 05/03/2018 - 15:45,278,278,,,278,1610,3918,0,U,
scrutiniCI,3210000000,ESERCIZIO,187577,120819,"64,41",Dato aggiornato al 05/03/2018 - 15:45,265,265,,,265,1621,4871,3,U,
scrutiniCI,3220000000,ESERCIZIO,188252,121906,"64,75",Dato aggiornato al 05/03/2018 - 15:45,316,316,,,316,2215,5696,4,U,
scrutiniCI,3230000000,ESERCIZIO,205047,123557,"60,25",Dato aggiornato al 05/03/2018 - 15:45,332,332,,,332,2029,6035,1,U,
scrutiniCI,3240000000,ESERCIZIO,214539,131986,"61,52",Dato aggiornato al 05/03/2018 - 15:45,351,351,,,351,1578,6138,6,U,
scrutiniCI,4110000000,ESERCIZIO,188665,116512,"61,75",Dato aggiornato al 05/03/2018 - 15:45,205,205,,,205,546,3553,19,U,
