collegioPlurinominale,tipo_riga,cand_descr_riga,img_lista,descr_lista,link_cand_lista,voti,perc,eletto,perc_voti_liste,cifra_el,perc_cifra_el,seggi
21330000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
21330000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
21330000000,XX,,,,,,,,,,,
21330000000,TU,Uninominale,,,,-,-,,,,,
21330000000,TP,Proporzionale,,,,-,-,,-,,,
21340000000,CA,GIUSEPPE STORELLI,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11368-0.png,10 VOLTE MEGLIO,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,ANGELO BRANDI,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,PIETRO GUZZO,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,ANNA MACINA,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,NATASSYA ANCONA,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,GIOVANNI EPIFANI,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
21340000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
21340000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
21340000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,PALMO ANTONINO MOSAICO,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,GIUSEPPE PALAZZO,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,ANTONIO D'AUTILIA,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,GIANFRANCO RIBEZZO,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,SONIA BOI,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,CA,VITTORIO ZIZZA,,,,-,-,,,,,
21340000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
21340000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
21340000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
21340000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
21340000000,XX,,,,,,,,,,,
21340000000,TU,Uninominale,,,,-,-,,,,,
21340000000,TP,Proporzionale,,,,-,-,,-,,,
21410000000,CA,OLGA MASCOLO,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11368-0.png,10 VOLTE MEGLIO,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,COSIMO DAMIANO MATTEUCCI,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,MICHELE CRISTIAN RIZZI,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,GIUSEPPE D'AMBROSIO,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,MICHELA PARISI,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,FILIPPO CARACCIOLO,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
21410000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
21410000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
21410000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,LUCIA DE MARI,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,CONCETTA DE MARINIS,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,VITTORIA EMANUELA MASSARO,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,CRISTINA DARGENIO,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,CA,FRANCESCO VENTOLA,,,,-,-,,,,,
21410000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
21410000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
21410000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
21410000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
21410000000,XX,,,,,,,,,,,
21410000000,TU,Uninominale,,,,-,-,,,,,
21410000000,TP,Proporzionale,,,,-,-,,-,,,
21420000000,CA,SOCCORSA SABRINA DI CARLO,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,FILOMENA BARRA,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,CARLA GIULIANO,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,MARGHERITA PETRONELLI,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,ROSARIO CUSMAI,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
21420000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
21420000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
21420000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,ARCANGELA DE VIVO,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,MAURIZIO PREVITALI,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,ARMANDO DELL'OGLIO,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,ANTONIA SESTO,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,CA,ANGELO CERA,,,,-,-,,,,,
21420000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
21420000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
21420000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
21420000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
21420000000,XX,,,,,,,,,,,
21420000000,TU,Uninominale,,,,-,-,,,,,
21420000000,TP,Proporzionale,,,,-,-,,-,,,
21430000000,CA,FELICIANO LORUSSO,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11368-0.png,10 VOLTE MEGLIO,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,SAVINO FRANZI,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,GIUSEPPE CUSTODE,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,ANTONIO TASSO,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,GIUSEPPE TERLIZZI,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,MICHELE BORDO,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
21430000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
21430000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
21430000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,MICHELA D'ONOFRIO,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,ANNAMARIA TIRITIELLO,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,GIUSEPPE PRENCIPE,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,MATTEO TRICARICO,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,CA,GIACOMO DIEGO GATTA DETTO GIANDIEGO,,,,-,-,,,,,
21430000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
21430000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
21430000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
21430000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
21430000000,XX,,,,,,,,,,,
21430000000,TU,Uninominale,,,,-,-,,,,,
21430000000,TP,Proporzionale,,,,-,-,,-,,,
21440000000,CA,DARIO PETRONE,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11368-0.png,10 VOLTE MEGLIO,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,MARIASSUNTA MARCHESANI DETTA MARY,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,PATRIZIA BASTO,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,ROSA MENGA,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,"GIOVANNI, PIO DE GIOVANNI",,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,LUCIA LIA AZZARONE,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
21440000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
21440000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
21440000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,MARILENA DI PADOVA,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,MAURO PAGANO,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11418-0.png,PARTITO REPUBBLICANO ITALIANO - ALA,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,MARGHERITA ANNA TERESA MATRELLA,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,FERDINANDO MARIA SPINA DETTO NANNI,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,CA,MICHAELA DI DONNA,,,,-,-,,,,,
21440000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
21440000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
21440000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
21440000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
21440000000,XX,,,,,,,,,,,
21440000000,TU,Uninominale,,,,-,-,,,,,
21440000000,TP,Proporzionale,,,,-,-,,-,,,
22110000000,CA,ANGELA LABELLA,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,ANTONELLA RUBINO,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,FRANCO PACE,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,ROBERTO SPERANZA,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,NICOLA BENEDETTO,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
22110000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
22110000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
22110000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,MARIA FELICIA BASSO,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11419-0.png,BLOCCO NAZIONALE PER LE LIBERTA',,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,VALERIA GIORGIO,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,DOMENICO AQUINO,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,STEFANO SUMMA,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,FRANCESCO ANTONIO RICCI,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11368-0.png,10 VOLTE MEGLIO,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,SALVATORE CAIATA,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,GUIDO WALTER CESARE VICECONTE,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
22110000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
22110000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
22110000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,CA,GIANFRANCO LA GROTTA,,,,-,-,,,,,
22110000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
22110000000,XX,,,,,,,,,,,
22110000000,TU,Uninominale,,,,-,-,,,,,
22110000000,TP,Proporzionale,,,,-,-,,-,,,
22120000000,CA,CARLO AGATA GIANNOCCARI,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,ANDREA CARDILLICCHIO,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,MARIA SARLI,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,FILIPPO BUBBICO,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,NICOLA GIOVANNI PAGLIUCA,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
22120000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
22120000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
22120000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,GIUSEPPE PACIFICO,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11419-0.png,BLOCCO NAZIONALE PER LE LIBERTA',,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,ROCCO LOPATRIELLO,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,CARMELA CALVELLO,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,ANTONIO INGROIA,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,MARIALUISA ACITO,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11368-0.png,10 VOLTE MEGLIO,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,GIANLUCA ROSPI,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,FRANCESCA BARRA,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
22120000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
22120000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
22120000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,CA,ESTER BINETTI,,,,-,-,,,,,
22120000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
22120000000,XX,,,,,,,,,,,
22120000000,TU,Uninominale,,,,-,-,,,,,
22120000000,TP,Proporzionale,,,,-,-,,-,,,
23110000000,CA,ALESSANDRO MARIO GROSSO,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,RAFFAELLA FORTUNATO,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,ALESSANDRO BASILE,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,ANDREA GENTILE,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
23110000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
23110000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
23110000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,DANIA MAIURI,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,FABRIZIO PETRELLI,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,LUIGI INCARNATO,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
23110000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
23110000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
23110000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,RAFFAELE SCORNAVACCA,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,MIRELLA RUGGIERO,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11372-0.png,POTERE AL POPOLO!,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,CARMELO MASSIMO MISITI,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11366-0.png,MOVIMENTO 5 STELLE,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,LUIGI BARBERA,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11400-0.png,LISTA DEL POPOLO PER LA COSTITUZIONE,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,CA,MARIA GIOVANNA MARINO,,,,-,-,,,,,
23110000000,LI,,24-20180304000000-11377-0.png,PER UNA SINISTRA RIVOLUZIONARIA,,-,-,,,-,-,
23110000000,XX,,,,,,,,,,,
23110000000,TU,Uninominale,,,,-,-,,,,,
23110000000,TP,Proporzionale,,,,-,-,,-,,,
23120000000,CA,GESSICA OLIVERIO,,,,-,-,,,,,
23120000000,LI,,24-20180304000000-11388-0.png,ITALIA AGLI ITALIANI,,-,-,,,-,-,
23120000000,XX,,,,,,,,,,,
23120000000,CA,MARIO ANTONIO BONACCI,,,,-,-,,,,,
23120000000,LI,,24-20180304000000-11393-0.png,LIBERI E UGUALI,,-,-,,,-,-,
23120000000,XX,,,,,,,,,,,
23120000000,CA,UMILE PORTO DETTO IVAN,,,,-,-,,,,,
23120000000,LI,,24-20180304000000-11381-0.png,PARTITO VALORE UMANO,,-,-,,,-,-,
23120000000,XX,,,,,,,,,,,
23120000000,CA,ERNESTO RAPANI,,,,-,-,,,,,
23120000000,LI,,24-20180304000000-11367-0.png,LEGA,,-,-,,,-,-,
23120000000,LI,,24-20180304000000-11434-0.png,FRATELLI D'ITALIA CON GIORGIA MELONI,,-,-,,,-,-,
23120000000,LI,,24-20180304000000-1112-0.png,FORZA ITALIA,,-,-,,,-,-,
23120000000,LI,,24-20180304000000-11402-0.png,NOI CON L'ITALIA - UDC,,-,-,,,-,-,
23120000000,XX,,,,,,,,,,,
23120000000,CA,FRANCESCO SILVESTRI,,,,-,-,,,,,
23120000000,LI,,24-20180304000000-11023-0.png,PARTITO COMUNISTA,,-,-,,,-,-,
23120000000,XX,,,,,,,,,,,
23120000000,CA,VALENTINA TIMPANARO,,,,-,-,,,,,
23120000000,LI,,24-20180304000000-11003-0.png,CASAPOUND ITALIA,,-,-,,,-,-,
23120000000,XX,,,,,,,,,,,
23120000000,CA,FERDINANDO AIELLO,,,,-,-,,,,,
23120000000,LI,,24-20180304000000-11403-0.png,+EUROPA,,-,-,,,-,-,
23120000000,LI,,24-20180304000000-11412-0.png,CIVICA POPOLARE LORENZIN,,-,-,,,-,-,
23120000000,LI,,24-20180304000000-11373-0.png,ITALIA EUROPA INSIEME,,-,-,,,-,-,
23120000000,LI,,24-20180304000000-3456-0.png,PARTITO DEMOCRATICO,,-,-,,,-,-,
23120000000,XX,,,,,,,,,,,
23120000000,CA,ORIANA PALMUCCI,,,,-,-,,,,,
23120000000,LI,,24-20180304000000-11277-0.png,IL POPOLO DELLA FAMIGLIA,,-,-,,,-,-,
23120000000,XX,,,,,,,,,,,
